sentence_index,word_count,accuracy(1=correct),reverse_study_time/sec,user_id_from_FOWARD_study,r_user_id_from_REVERSE_study,perspective_ambiguity,block_ambiguity
752,18,1,5.98176,91,271,agent,1
1483,17,1,11.26669,906,523,ambiguous,2
1463,15,1,9.407498,901,311,agent,1
793,23,1,16.299957,92,519,ambiguous,2
1196,5,1,2.914188,77,508,ambiguous,2
1579,9,0,3.157279,927,401,neither,1
1443,25,1,11.230412,900,225,neither,1
1350,7,1,6.190594,914,238,ambiguous,3
1496,21,0,14.541522,904,309,agent,1
481,16,1,26.346625,240,364,agent,1
336,30,1,7.320611,83,438,agent,1
1185,7,1,6.064802,208,317,neither,1
1201,5,1,3.41285,77,166,ambiguous,3
645,9,1,6.085408,68,403,ambiguous,2
384,9,0,41.11434,87,276,agent,1
917,7,1,7.471362,18,325,neither,1
323,10,0,59.022057,83,380,neither,1
96,15,1,6.972149,218,436,ambiguous,2
1098,10,1,7.518154,203,284,neither,1
1241,12,0,3.467123,74,96,agent,1
1058,11,0,8.837872,1,485,neither,1
1176,12,1,19.629825,209,581,ambiguous,2
754,12,1,5.239889,91,142,agent,1
699,17,0,11.498193,6,327,neither,1
1397,20,1,13.847194,913,316,agent,1
960,5,1,3.551463,230,395,neither,1
553,25,0,16.202859,31,97,ambiguous,2
697,17,1,13.871843,6,132,ambiguous,1
617,14,1,10.150341,66,367,agent,1
1087,13,1,10.230591,200,266,neither,1
1380,11,1,18.226811,910,534,ambiguous,2
495,8,1,5.951191,243,439,neither,1
741,11,1,13.327816,228,220,user,1
1114,20,1,15.298773,202,396,neither,1
627,25,1,7.757198,66,379,neither,1
631,15,1,32.326904,67,432,ambiguous,2
440,20,1,4.803791,7,435,agent,1
1353,14,1,9.164629,914,221,neither,1
1058,11,1,9.002065,1,243,neither,1
313,10,1,4.424378,89,104,neither,1
643,8,1,5.232685,67,104,neither,1
1323,5,1,2.610366,918,508,neither,1
862,17,1,12.534257,13,104,agent,1
603,25,0,9.987314,34,401,neither,1
1513,9,0,12.694244,908,336,neither,1
1065,11,1,10.070594,9,566,ambiguous,2
730,15,1,5.663387,228,129,ambiguous,2
1292,17,1,18.821777,70,153,neither,1
1225,6,1,5.780973,75,273,neither,1
1224,11,0,14.332952,75,273,ambiguous,2
988,11,1,3.41139,233,100,neither,1
1042,20,1,19.615268,41,432,neither,1
383,8,1,11.637381,87,242,neither,1
1276,10,1,5.851716,71,284,neither,1
894,16,0,16.973265,14,571,ambiguous,2
1323,5,1,3.427362,918,374,neither,1
1096,16,1,21.156965,203,311,neither,1
650,7,0,9.683193,68,604,ambiguous,2
959,10,0,4.522303,230,452,neither,1
1266,12,1,6.259666,72,18,neither,1
824,7,1,4.376289,94,605,neither,1
926,24,1,13.18764,238,398,ambiguous,1
54,29,1,16.27582,212,374,ambiguous,2
1489,15,0,15.321584,904,135,ambiguous,1
692,19,1,5.947932,6,398,neither,2
835,25,0,157.730465,221,159,neither,1
754,12,1,6.689868,91,417,agent,1
838,15,1,21.561263,221,159,agent,1
689,10,0,13.412072,6,1,neither,1
182,14,0,26.816611,21,133,ambiguous,4
185,24,1,13.393652,22,466,agent,1
1180,12,0,13.767537,208,408,ambiguous,3
1566,9,1,6.113754,926,326,ambiguous,2
1029,16,1,7.805182,40,397,neither,1
322,15,1,10.394048,89,518,neither,1
643,8,0,19.611165,67,231,neither,1
327,23,0,34.711089,83,518,agent,2
961,13,1,19.307841,230,336,agent,1
503,8,1,6.106654,243,218,neither,1
758,14,1,12.20065,226,125,neither,1
190,9,1,19.851778,22,16,agent,1
1063,11,1,7.253028,1,376,neither,2
878,11,1,9.104645,12,590,ambiguous,2
1476,9,0,3.931317,906,438,neither,1
119,8,1,4.462057,90,331,neither,1
1555,9,1,10.717651,926,479,agent,1
784,13,1,4.082104,93,296,neither,1
281,16,1,6.560433,55,225,ambiguous,2
768,8,1,5.234374,226,220,neither,1
461,30,1,12.835109,244,444,neither,1
616,20,1,79.033143,34,439,ambiguous,2
303,8,1,6.968795,88,388,neither,1
767,18,1,25.03115,226,220,ambiguous,1
888,31,1,22.166408,14,379,agent,1
691,16,0,20.245579,6,370,neither,1
221,23,1,12.789277,29,570,agent,1
264,24,0,20.44907,8,477,agent,1
579,26,0,20.570388,37,16,agent,1
408,8,0,12.297834,85,452,agent,2
836,17,1,11.540257,221,376,ambiguous,2
569,11,1,4.556468,30,258,neither,1
143,5,0,7.645808,26,518,ambiguous,2
463,8,1,9.401716,241,231,neither,1
343,11,0,29.148315,80,407,ambiguous,2
881,14,1,4.987842,12,468,ambiguous,2
182,14,0,29.243056,21,263,ambiguous,4
1463,15,1,10.680708,901,453,agent,1
1522,6,1,6.315986,908,430,ambiguous,2
504,5,1,4.490065,243,589,neither,1
218,18,1,5.691445,29,538,agent,1
921,10,1,4.559044,18,408,neither,1
57,17,1,12.545634,213,443,agent,1
160,18,0,42.147272,20,517,ambiguous,2
859,16,1,10.573448,13,437,ambiguous,1
458,20,1,23.400156,244,453,ambiguous,2
1394,11,1,44.027354,913,430,agent,1
341,9,1,7.777893,80,94,neither,1
836,17,0,25.310571,221,94,ambiguous,2
1450,13,1,9.889704,900,362,agent,1
1453,24,1,14.519648,900,364,ambiguous,2
1248,35,1,12.411895,73,225,agent,3
949,10,1,4.416528,234,402,neither,11
787,25,0,18.457968,92,497,neither,1
1196,5,0,6.125364,77,413,ambiguous,2
643,8,0,9.660402,67,433,neither,1
1034,39,0,19.817864,40,266,ambiguous,2
190,9,1,16.214175,22,449,agent,1
1485,14,1,12.120832,904,442,agent,1
574,9,1,6.020896,30,524,agent,1
717,11,1,3.861614,229,101,agent,1
1233,15,1,37.237383,74,150,ambiguous,2
1341,5,1,2.808553,915,248,neither,1
309,11,1,6.199028,89,350,neither,1
316,17,1,10.677352,89,244,agent,1
109,17,1,20.462646,227,131,ambiguous,1
345,11,1,19.134523,80,224,ambiguous,3
432,10,1,4.354382,3,333,neither,1
944,25,1,10.213537,234,522,neither,1
845,18,1,11.024913,220,285,ambiguous,1
1356,9,1,6.50385,914,308,neither,1
700,26,1,25.771831,6,517,ambiguous,1
1354,16,0,9.123504,914,308,agent,2
232,17,1,28.31484,222,519,neither,2
27,9,1,6.405935,217,333,neither,2
1201,5,1,4.082808,77,258,ambiguous,3
842,14,1,14.04389,220,521,neither,1
307,8,1,3.852086,88,166,neither,1
1292,17,1,11.38574,70,234,neither,1
824,7,1,5.518631,94,381,neither,1
1233,15,1,16.384438,74,520,ambiguous,2
1165,14,1,7.030496,209,282,neither,1
617,14,1,9.62418,66,536,agent,1
767,18,0,32.604999,226,375,ambiguous,1
16,14,1,8.769013,217,383,neither,1
484,17,1,6.948071,240,483,agent,1
768,8,1,4.756279,226,375,neither,1
619,16,1,5.410698,66,536,ambiguous,2
105,6,0,3.989491,227,241,ambiguous,2
782,25,1,25.266374,93,571,neither,2
974,12,1,5.131432,232,454,neither,1
1071,12,0,10.522186,9,222,agent,1
970,8,1,4.07274,232,454,neither,1
902,8,1,3.572727,16,101,neither,1
1417,9,1,5.49974,902,363,neither,1
856,10,0,4.835847,13,314,neither,1
857,10,0,4.417972,13,314,neither,1
1543,9,0,9.510836,922,568,neither,1
361,43,1,8.685788,81,92,neither,1
1201,5,1,10.489964,77,449,ambiguous,3
27,9,1,3.301493,217,157,neither,2
151,10,1,9.938146,26,431,ambiguous,2
818,14,1,19.246235,94,452,neither,2
638,13,1,4.779867,67,488,agent,1
1289,14,1,8.758279,70,469,neither,1
1518,21,1,11.228839,908,221,neither,1
512,15,1,29.712453,242,448,ambiguous,3
189,15,1,8.721073,22,122,neither,1
128,5,1,8.916804,24,230,neither,1
477,11,1,2.888954,240,569,agent,1
390,7,1,6.126792,87,280,neither,1
941,10,1,4.654146,234,15,neither,1
1072,8,1,3.871382,9,232,neither,1
187,9,1,12.951128,22,136,neither,1
399,20,1,7.426356,84,280,ambiguous,2
1100,8,1,3.3659,203,125,agent,1
1469,12,0,20.391478,901,373,neither,3
1493,15,0,14.73312,904,578,ambiguous,2
277,6,0,11.253975,58,377,ambiguous,2
213,28,0,61.880743,29,229,ambiguous,1
355,30,1,41.408708,81,537,agent,1
1380,11,0,23.036958,910,404,ambiguous,2
1453,24,1,24.004741,900,125,ambiguous,2
1403,31,0,18.125125,912,15,agent,4
907,6,1,5.519662,16,591,neither,3
384,9,0,47.533778,87,432,agent,1
1513,9,1,7.853673,908,131,neither,1
327,23,0,21.140603,83,384,agent,2
449,24,1,13.967527,244,361,agent,1
688,10,1,5.920529,6,537,neither,1
322,15,1,12.942844,89,384,neither,1
458,20,1,25.155377,244,428,ambiguous,2
758,14,1,33.186743,226,179,neither,1
1154,15,1,10.519654,207,576,neither,1
1427,17,0,76.331625,902,609,agent,1
1199,8,1,6.404643,77,137,ambiguous,4
71,12,1,7.940189,211,320,agent,1
522,9,0,5.481559,39,327,neither,4
135,10,1,6.462728,24,519,neither,1
543,26,0,47.173278,38,480,ambiguous,1
528,7,1,3.871652,39,327,ambiguous,2
810,8,1,9.181181,95,153,ambiguous,2
812,11,1,6.32674,95,153,agent,1
646,13,1,15.01859,68,439,neither,2
124,21,0,35.599261,90,366,agent,1
298,9,0,3.08905,88,387,neither,1
552,19,0,17.587858,31,130,ambiguous,2
447,9,1,9.304754,7,126,ambiguous,4
1185,7,1,5.222694,208,95,neither,1
290,13,1,5.481044,55,387,neither,1
28,10,0,8.674682,217,413,neither,1
648,9,1,14.996464,68,439,ambiguous,2
1576,14,1,7.931256,927,170,neither,1
679,25,0,18.092169,251,11,agent,1
962,12,0,13.821578,230,460,neither,2
786,17,0,7.144124,92,128,neither,1
1158,15,1,21.215962,207,568,agent,1
1219,8,1,2.647129,75,386,neither,1
417,18,1,15.450096,85,104,neither,1
1154,15,1,17.05474,207,439,neither,1
1112,21,1,55.350636,202,321,agent,1
1169,6,1,3.065496,209,221,neither,1
701,8,1,4.192207,99,244,neither,2
747,16,0,13.071349,91,222,agent,1
1106,14,0,29.929234,203,93,neither,2
521,8,1,5.000035,39,415,neither,1
103,14,1,9.173915,227,333,ambiguous,2
160,18,0,19.331457,20,274,ambiguous,2
94,20,1,27.037087,218,308,ambiguous,2
35,18,1,10.404182,215,328,ambiguous,1
680,13,1,16.089112,251,282,neither,1
1070,10,1,3.178948,9,236,neither,1
233,10,0,14.440396,222,428,neither,1
471,13,0,16.967297,241,534,ambiguous,2
217,19,1,11.272359,29,394,neither,1
1227,11,0,7.166142,75,374,ambiguous,2
749,11,0,14.67293,91,394,agent,2
1497,9,1,16.933643,904,380,agent,1
723,13,1,7.364804,229,480,neither,1
442,11,1,4.126317,7,381,neither,1
449,24,1,9.19626,244,301,agent,1
1088,9,1,6.29359,200,306,agent,1
646,13,1,29.014774,68,396,neither,2
554,22,0,46.871454,31,568,ambiguous,2
1055,20,0,21.231,1,6,neither,1
691,16,1,7.098831,6,131,neither,1
47,21,0,12.700327,212,239,neither,2
1339,9,1,5.917068,915,318,ambiguous,1
1242,18,1,17.704955,74,319,agent,1
903,9,1,12.456488,16,539,ambiguous,2
40,23,1,12.375538,215,327,neither,1
1057,13,1,5.735428,1,617,agent,1
1053,8,1,2.439807,1,617,neither,1
1491,8,1,11.329983,904,517,agent,1
238,14,1,13.590271,222,313,agent,1
1059,21,0,13.081581,1,617,agent,1
1073,14,1,9.888456,9,2,agent,1
946,23,1,28.392529,234,608,ambiguous,1
1330,15,0,19.569604,918,433,neither,1
1214,6,1,5.636518,76,460,neither,1
1442,9,0,7.005211,903,217,neither,1
489,17,1,14.53737,240,617,agent,1
309,11,1,7.023247,89,422,neither,1
1527,10,0,7.209273,909,433,neither,1
1363,5,1,2.514515,911,467,neither,1
1011,13,1,3.968511,49,92,neither,1
457,26,0,13.559045,244,487,ambiguous,2
831,29,0,10.025476,221,158,agent,1
1580,7,1,8.673998,927,517,agent,1
1523,6,1,4.762623,908,414,neither,2
1273,17,1,11.56809,72,237,ambiguous,2
232,17,1,23.546657,222,325,neither,2
1167,8,1,7.279089,209,336,neither,1
95,20,0,25.194244,218,518,ambiguous,1
491,20,0,19.318496,243,440,ambiguous,2
697,17,1,6.890945,6,371,ambiguous,1
963,16,1,21.954527,230,441,agent,2
771,31,0,42.441091,93,477,ambiguous,1
1039,18,0,12.72704,41,127,neither,3
1235,10,1,14.290366,74,14,neither,1
1223,9,1,6.01871,75,417,neither,1
848,5,1,3.745905,220,309,neither,1
1358,24,0,14.595831,914,369,ambiguous,3
282,15,1,13.506689,55,521,neither,1
1500,12,0,7.087293,905,327,agent,3
104,37,0,49.129607,227,619,ambiguous,2
106,13,1,13.609723,227,619,neither,3
738,9,1,11.430803,228,130,neither,1
100,21,1,37.758896,227,619,ambiguous,1
1266,12,0,8.210359,72,491,neither,1
1439,14,0,12.430938,903,5,ambiguous,2
103,14,1,8.817359,227,619,ambiguous,2
817,7,1,4.410168,94,465,neither,1
164,13,1,21.720493,20,430,ambiguous,1
84,12,1,7.128942,211,309,agent,1
108,6,1,4.650456,227,619,neither,1
109,17,1,15.844711,227,619,ambiguous,1
1139,17,0,4.471685,204,4,agent,1
1525,12,1,6.853969,908,219,neither,1
1270,16,1,7.777916,72,521,neither,2
1214,6,1,2.56296,76,142,neither,1
1122,7,1,8.542651,205,488,user,1
237,15,1,8.231045,222,539,agent,1
952,28,1,25.06399,234,378,ambiguous,1
890,22,1,11.575008,14,584,agent,1
892,22,1,7.575648,14,584,agent,1
951,22,1,66.780473,234,481,neither,1
38,48,1,17.752208,215,393,neither,1
382,8,1,6.344209,87,320,agent,1
421,30,0,94.837135,3,419,neither,1
489,17,1,12.925667,240,523,agent,1
429,34,1,18.868769,3,419,agent,1
931,14,1,12.97465,238,529,ambiguous,2
1248,35,0,28.876736,73,98,agent,3
797,31,1,24.02335,92,605,ambiguous,2
136,8,1,4.664007,24,94,agent,1
14,16,0,44.992375,216,360,neither,2
249,8,1,6.112561,4,348,neither,1
862,17,1,5.139309,13,326,agent,1
685,19,1,13.636374,251,166,agent,2
832,14,0,8.125975,221,516,neither,1
1114,20,1,6.879639,202,237,neither,1
1311,8,1,6.348405,78,101,neither,1
799,11,1,5.316171,95,605,ambiguous,2
78,19,1,11.256483,211,230,agent,1
182,14,1,9.326468,21,577,ambiguous,4
729,8,0,4.08658,228,234,neither,1
1176,12,1,7.209491,209,510,ambiguous,2
707,11,1,17.775705,99,306,agent,1
131,10,1,3.76426,24,240,neither,1
1032,18,1,49.256902,40,401,ambiguous,2
1369,11,1,18.280701,911,377,neither,1
1064,6,1,4.746686,1,243,ambiguous,2
1037,18,0,13.928178,41,401,neither,7
851,15,1,10.275431,220,419,ambiguous,2
229,17,1,8.390005,222,592,ambiguous,1
475,15,1,17.613376,241,101,ambiguous,1
761,8,1,5.706164,226,319,neither,1
448,15,1,6.981568,7,275,ambiguous,1
1405,35,0,11.382069,912,178,agent,2
766,9,1,6.919676,226,319,agent,1
1095,14,1,5.349216,203,409,neither,2
1094,15,1,8.574483,203,409,ambiguous,2
116,9,1,3.619539,90,237,agent,1
796,34,0,29.93443,92,223,ambiguous,2
114,10,1,3.643251,90,237,neither,1
112,7,1,2.861389,227,237,ambiguous,2
381,12,1,5.149186,87,95,neither,1
127,8,1,6.277516,24,244,agent,1
869,15,0,19.446214,12,414,neither,1
850,10,1,4.538589,220,148,neither,1
1163,8,1,9.729257,209,396,agent,1
589,18,1,18.904526,36,148,ambiguous,2
766,9,1,4.897793,226,608,agent,1
432,10,1,5.277329,3,7,neither,1
1565,7,1,8.044428,926,421,ambiguous,2
1405,35,0,15.69158,912,10,agent,2
761,8,1,2.67824,226,97,neither,1
766,9,1,3.563335,226,97,agent,1
1574,9,1,4.252311,927,3,neither,1
775,10,1,7.351176,93,278,neither,2
444,11,1,12.38615,7,368,agent,1
1505,13,0,16.870672,905,484,agent,2
1544,15,0,12.196795,922,409,ambiguous,1
946,23,1,7.444391,234,225,ambiguous,1
364,37,1,31.259242,81,460,agent,1
814,12,1,8.370034,94,273,neither,1
884,16,0,16.632515,14,576,agent,1
429,34,1,59.225514,3,380,agent,1
860,18,1,7.176957,13,453,neither,1
1396,10,1,5.097626,913,169,ambiguous,2
325,19,1,52.086733,83,412,neither,1
421,30,0,33.261166,3,380,neither,1
1393,8,1,3.613952,913,169,agent,1
205,14,0,7.598579,23,137,agent,1
855,18,1,28.7382,13,406,ambiguous,1
329,18,1,10.394077,83,396,agent,1
381,12,1,4.832545,87,459,neither,1
357,12,1,4.646314,81,230,neither,1
1008,8,1,9.438794,48,159,neither,2
1208,9,1,9.274603,76,364,neither,1
1285,25,1,57.047959,71,159,ambiguous,1
1405,35,0,13.247114,912,361,agent,2
380,8,1,4.913458,87,7,agent,1
919,7,1,3.26626,18,179,neither,2
1127,7,0,7.391821,205,387,user,1
595,13,1,7.743044,36,242,neither,1
23,14,0,8.599597,217,332,agent,3
484,17,1,9.180274,240,241,agent,1
1114,20,1,8.27441,202,118,neither,1
682,11,1,5.249866,251,258,agent,1
559,23,0,42.083147,31,583,ambiguous,5
685,19,0,13.197005,251,258,agent,2
1201,5,1,5.717288,77,489,ambiguous,3
1573,15,1,16.046827,927,529,agent,2
988,11,1,4.393173,233,421,neither,1
739,8,1,4.716712,228,370,neither,1
119,8,1,5.278098,90,282,neither,1
1461,11,0,10.67133,901,143,agent,1
876,16,0,14.141946,12,588,neither,1
1370,8,1,5.058276,911,118,ambiguous,2
902,8,1,2.325195,16,274,neither,1
454,20,1,8.762802,244,414,ambiguous,2
1499,12,0,7.224587,905,119,agent,7
303,8,1,4.127957,88,328,neither,1
717,11,0,29.365809,229,588,agent,1
740,5,1,4.553206,228,485,neither,1
956,10,1,6.242449,230,305,agent,1
55,37,0,18.523883,212,128,ambiguous,3
529,10,1,9.934377,39,317,neither,1
748,22,1,10.692506,91,485,neither,1
162,18,0,62.131911,20,581,ambiguous,3
148,5,0,5.16889,26,436,ambiguous,2
413,6,1,10.897253,85,436,neither,6
250,19,0,17.970461,4,331,ambiguous,2
597,9,1,12.002698,36,408,agent,1
987,12,1,3.166425,233,532,neither,1
1256,9,1,4.427636,73,536,neither,1
985,25,1,11.160912,233,532,agent,1
617,14,1,8.490105,66,406,agent,1
684,23,0,12.70769,251,382,neither,2
629,27,1,13.801147,66,119,ambiguous,2
622,28,1,25.406451,66,119,ambiguous,2
619,16,1,8.546604,66,406,ambiguous,2
1076,20,1,11.646443,9,429,ambiguous,1
241,9,1,2.545002,4,146,neither,1
608,26,1,10.057821,34,315,ambiguous,1
469,9,0,4.245444,241,324,neither,2
1484,14,0,6.850981,906,8,ambiguous,2
464,15,0,5.572035,241,324,ambiguous,2
1197,5,0,5.763795,77,261,ambiguous,3
939,10,1,7.81949,234,455,neither,1
249,8,1,5.501071,4,146,neither,1
1509,13,0,5.260078,905,245,agent,3
23,14,0,36.302705,217,439,agent,3
658,6,1,3.265354,68,262,ambiguous,2
309,11,1,5.515464,89,246,neither,1
656,6,1,10.854885,68,262,neither,1
924,6,1,11.977921,18,579,ambiguous,2
916,12,1,4.902468,18,9,neither,1
1397,20,1,20.854014,913,376,agent,1
1274,20,1,27.866603,72,317,agent,1
1174,7,1,7.082662,209,494,neither,1
1219,8,1,5.22737,75,497,neither,1
852,6,0,26.098763,220,361,ambiguous,2
203,18,1,11.379378,23,103,neither,2
840,13,1,5.313798,221,319,ambiguous,1
1361,8,1,7.238058,911,218,neither,1
1213,19,1,12.987016,76,381,ambiguous,1
491,20,1,9.939031,243,157,ambiguous,2
1315,15,1,41.944737,78,448,agent,1
576,27,0,21.852248,37,107,ambiguous,2
424,23,1,6.331589,3,385,neither,1
363,24,0,12.411552,81,447,agent,1
993,19,1,9.709267,233,97,ambiguous,1
520,18,1,27.41044,39,273,ambiguous,3
423,9,1,5.179578,3,385,neither,1
523,9,0,3.899789,39,12,neither,1
634,8,1,4.329301,67,232,neither,1
527,10,0,3.545967,39,12,neither,2
525,10,1,5.362552,39,12,neither,1
541,16,0,5.670699,38,386,ambiguous,2
1575,3,1,2.579904,927,282,neither,1
156,12,0,12.805025,20,243,ambiguous,2
1410,44,0,24.242345,912,477,agent,1
645,9,0,9.512093,68,571,ambiguous,2
221,23,1,21.320322,29,161,agent,1
53,25,0,34.551704,212,490,ambiguous,1
297,9,1,5.405342,88,485,neither,1
20,15,1,19.023286,217,364,neither,1
1071,12,1,10.14554,9,317,agent,1
954,12,0,8.139714,230,144,agent,1
955,8,1,5.131185,230,144,agent,1
950,11,1,8.270259,234,144,agent,1
1133,6,1,2.260079,205,444,neither,1
507,20,1,15.713889,242,350,agent,1
1118,14,1,10.752559,202,537,neither,1
627,25,1,13.086125,66,224,neither,1
1121,7,0,11.429601,205,365,user,1
835,25,0,17.234419,221,529,neither,1
340,9,1,10.456123,80,610,neither,1
1538,13,1,9.091659,909,14,agent,2
1193,5,1,14.019186,77,236,neither,2
1231,11,0,13.118593,75,395,ambiguous,2
747,16,0,8.672008,91,459,agent,1
108,6,1,7.554434,227,523,neither,1
8,10,0,10.617671,216,141,ambiguous,1
755,8,1,3.650547,91,232,neither,1
657,8,0,3.320842,68,108,neither,1
803,11,1,3.694215,95,92,agent,1
452,24,1,22.542008,244,109,agent,1
811,9,0,4.439395,95,247,agent,1
1270,16,1,7.288827,72,387,neither,2
433,10,1,4.530679,3,147,ambiguous,1
138,16,1,25.624826,24,99,agent,1
385,7,1,7.090827,87,145,neither,1
1512,21,0,37.14482,905,109,agent,4
132,23,1,23.346751,24,99,agent,1
1405,35,0,36.633525,912,483,agent,2
1519,6,1,4.385262,908,109,ambiguous,2
1383,18,1,3.416698,910,276,neither,1
427,30,1,12.544621,3,284,agent,1
1193,5,1,4.471725,77,331,neither,2
34,22,1,6.681865,215,168,neither,1
1523,6,1,3.960751,908,457,neither,2
669,8,1,5.642425,69,525,neither,1
909,6,1,12.692778,16,288,ambiguous,2
180,12,0,16.716843,21,124,ambiguous,2
883,10,1,5.720259,14,534,neither,1
40,23,0,15.000202,215,151,neither,1
812,11,1,16.320584,95,523,agent,1
908,9,0,3.729714,16,245,ambiguous,2
94,20,1,17.885477,218,368,ambiguous,2
57,17,1,8.651657,213,361,agent,1
1129,6,1,6.02561,205,238,neither,1
1474,16,0,11.246339,906,289,ambiguous,2
506,22,0,14.612787,242,306,ambiguous,2
1295,13,0,5.456575,70,623,agent,1
779,17,1,4.943634,93,394,neither,1
420,5,1,7.547819,85,505,ambiguous,2
187,9,1,2.666036,22,265,neither,1
125,30,1,53.00548,90,483,agent,1
1192,14,1,10.15079,77,437,ambiguous,3
948,12,1,8.322283,234,242,ambiguous,2
428,13,1,9.792583,3,505,neither,1
76,12,1,17.422902,211,537,agent,1
835,25,1,11.427632,221,240,neither,1
838,15,1,7.077793,221,240,agent,1
1541,9,0,3.746081,922,412,neither,1
263,15,1,11.566592,8,328,neither,1
592,21,1,72.456796,36,455,ambiguous,1
999,10,1,12.764029,48,457,ambiguous,2
1098,10,0,3.900289,203,333,neither,1
723,13,1,6.073785,229,157,neither,1
503,8,1,6.505474,243,578,neither,1
1353,14,1,7.084995,914,581,neither,1
1569,12,0,52.77831,927,167,ambiguous,1
934,15,1,9.158553,238,458,ambiguous,2
1020,19,1,11.728319,49,460,neither,1
1071,12,0,22.255607,9,459,agent,1
100,21,1,17.93685,227,375,ambiguous,1
1380,11,0,13.912609,910,305,ambiguous,2
453,21,0,10.857996,244,265,ambiguous,1
654,9,1,17.223495,68,432,neither,1
651,8,1,6.887791,68,126,neither,1
845,18,1,16.354953,220,441,ambiguous,1
1109,16,0,13.731913,202,229,neither,1
1102,13,1,8.897201,203,385,neither,1
1271,16,1,6.558295,72,239,ambiguous,1
332,31,1,14.738941,83,104,neither,1
884,16,1,4.642967,14,237,agent,1
751,10,0,9.188788,91,274,agent,1
716,10,1,5.252532,229,443,neither,1
721,11,1,3.32755,229,308,ambiguous,3
1089,9,0,286.672214,200,132,agent,1
451,17,1,14.190158,244,18,agent,1
152,9,0,3.748027,26,13,neither,1
1083,10,1,3.342962,200,132,neither,1
991,16,1,11.101292,233,134,neither,1
13,11,1,5.633484,216,267,neither,1
586,53,1,39.467625,37,348,agent,1
1068,12,1,15.653677,9,432,neither,1
1027,18,1,5.715761,40,478,agent,1
1452,34,1,33.990555,900,580,neither,1
733,20,1,47.852441,228,593,ambiguous,3
